Date,Pi,last_5_days_Rain,EToi,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,ETci,ESi_plot 1,ESi_plot 2,ESi_plot 3,CNi,Si,Iai,Recharge_src,Rain_src,runoff,Qi,Eff_Rain,Pei,Kc_Fallow,Ke_Fallow,ESi_Fallow,SMDi_shifted_Fallow,Ks_soil_cond_Fallow,Ks_soil_Fallow,AE_soil_Fallow,SMDi_Fallow
2007-07-26,0,15.31,5.18527,0,0,0,0,0,0,0,5.44453,5.44453,5.44453,82.9975,52.0331,10.4066,0,0,2.6016573885350347,0,0,0,0,1.05,5.44453,23.5601,2,0.212342,1.1561,24.7162
2007-07-27,3.94,19.25,5.18527,0,0,0,0,0,0,0,5.44453,5.44453,5.44453,82.9975,52.0331,10.4066,0.5122,3.4278,0.9177198396361287,0,3.4278,3.94,0,1.05,5.44453,24.7162,2,0.140978,4.15211,24.9283
2007-07-28,11.8,22.05,5.18527,0,0,0,0,0,0,0,5.44453,5.44453,5.44453,82.9975,52.0331,10.4066,1.534,10.266,0.03633927989703655,0,10.266,11.8,0,1.05,5.44453,24.9283,2,0.127885,5.44453,18.5728
2007-07-29,4.06,23.42,5.18527,0,0,0,0,0,0,0,5.44453,5.44453,5.44453,82.9975,52.0331,10.4066,0.5278,3.5322,0.8816541130701523,0,3.5322,4.06,0,1.05,5.44453,18.5728,2,0.520198,4.78023,19.293
2007-07-30,18.71,38.51,5.18527,0,0,0,0,0,0,0,5.44453,5.44453,5.44453,92.8921,19.4356,3.88713,2.4323,16.2777,6.413516135871752,6.413516135871752,9.86418,12.2965,0,1.05,5.44453,19.293,2,0.475739,5.44453,12.4411
2007-07-31,3.45,41.96,5.18527,0,0,0,0,0,0,0,5.44453,5.44453,5.44453,92.8921,19.4356,3.88713,0.4485,3.0015,0.010057688306297061,0,3.0015,3.45,0,1.05,5.44453,12.4411,2,0.898699,5.24248,14.2336
2007-08-01,33.33,71.35,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,4.3329,28.9971,17.22116829430088,17.22116829430088,11.7759,16.1088,0,1.05,5.01996,14.2336,2,0.788052,5.01996,3.14469
2007-08-02,28.29,87.84,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,3.6777,24.6123,13.12940945683831,13.12940945683831,11.4829,15.1606,0,1.05,5.01996,3.14469,1,1,5.01996,0
2007-08-03,0.95,84.73,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,0.1235,0.8265,0.5682428058768303,0,0.8265,0.95,0,1.05,5.01996,0,1,1,5.01996,4.06996
2007-08-04,0.73,66.75,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,0.0949,0.6351,0.6592065086642092,0,0.6351,0.73,0,1.05,5.01996,4.06996,1,1,5.01996,8.35992
2007-08-05,2.86,66.16,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,0.3718,2.4882,0.07806545262783306,0,2.4882,2.86,0,1.05,5.01996,8.35992,1,1,5.01996,10.5199
2007-08-06,0.23,33.06,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0299,0.2001,5.325900713366961,0,0.2001,0.23,0,1.05,5.01996,10.5199,1,1,5.01996,15.3098
2007-08-07,1.1,5.87,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.143,0.957,4.856975654300335,0,0.957,1.1,0,1.05,5.01996,15.3098,2,0.721614,3.9287,18.1385
2007-08-08,0,4.92,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,5.01996,18.1385,2,0.547003,2.74594,20.8845
2007-08-09,0.06,4.25,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0078,0.0522,5.420645474294177,0,0.0522,0.06,0,1.05,5.01996,20.8845,2,0.377501,1.93239,22.7569
2007-08-10,0,1.39,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,5.01996,22.7569,2,0.261921,1.31484,24.0717
2007-08-11,1.01,2.17,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.1313,0.8787,4.9042613296027975,0,0.8787,1.01,0,1.05,5.01996,24.0717,2,0.180759,1.73484,24.7965
2007-08-12,0.12,1.19,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0156,0.1044,5.387088531520809,0,0.1044,0.12,0,1.05,5.01996,24.7965,2,0.136016,0.786472,25.463
2007-08-13,0.24,1.43,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0312,0.2088,5.320359525073219,0,0.2088,0.24,0,1.05,5.01996,25.463,2,0.0948755,0.693501,25.9165
2007-08-14,0,1.37,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,5.01996,25.9165,2,0.0668816,0.335743,26.2523
2007-08-15,0,1.37,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,5.01996,26.2523,2,0.0461567,0.231705,26.484
2007-08-16,0.08,0.44,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0104,0.0696,5.409445545810748,0,0.0696,0.08,0,1.05,5.01996,26.484,2,0.0318539,0.237357,26.6413
2007-08-17,0.14,0.46,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0182,0.1218,5.375931426108755,0,0.1218,0.14,0,1.05,5.01996,26.6413,2,0.0221405,0.248045,26.7494
2007-08-18,2.58,2.8,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.3354,2.2446,4.11883739431621,0,2.2446,2.58,0,1.05,5.01996,26.7494,2,0.0154711,2.61775,26.7871
2007-08-19,5.3,8.1,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.689,4.611,2.9472191024131504,0,4.611,5.3,0,1.05,5.01996,26.7871,2,0.0131409,5.01996,26.5071
2007-08-20,0.43,8.53,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0559,0.3741,5.215750345313209,0,0.3741,0.43,0,1.05,5.01996,26.5071,2,0.0304272,0.56966,26.6467
2007-08-21,2.18,10.63,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.2834,1.8966,4.311095969112817,0,1.8966,2.18,0,1.05,5.01996,26.6467,2,0.0218062,2.24193,26.7087
2007-08-22,2.37,12.86,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.3081,2.0619,4.219114084770822,0,2.0619,2.37,0,1.05,5.01996,26.7087,2,0.0179835,2.41766,26.7563
2007-08-23,0.76,11.04,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0988,0.6612,5.037083331547764,0,0.6612,0.76,0,1.05,5.01996,26.7563,2,0.0150418,0.824077,26.8204
2007-08-24,18.07,23.81,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,2.3491,15.7209,0.1333067473038248,0,15.7209,18.07,0,1.05,5.01996,26.8204,2,0.0110864,5.01996,13.7704
2007-08-25,5.32,28.7,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.6916,4.6284,2.939451062527684,0,4.6284,5.32,0,1.05,5.01996,13.7704,2,0.816644,5.01996,13.4703
2007-08-26,3.24,29.76,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.4212,2.8188,3.813055539769138,0,2.8188,3.24,0,1.05,5.01996,13.4703,2,0.835165,4.72656,14.9569
2007-08-27,1.58,28.97,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.2054,1.3746,4.609482648317253,0,1.3746,1.58,0,1.05,5.01996,14.9569,2,0.743402,4.13727,17.5142
2007-08-28,0.24,28.45,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,0.0312,0.2088,5.320359525073219,0,0.2088,0.24,0,1.05,5.01996,17.5142,2,0.585546,3.03889,20.313
2007-08-29,24.71,35.09,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,69.9558,109.087,21.8173,3.2123,21.4977,0.074724285725863,0,21.4977,24.71,0,1.05,5.01996,20.313,2,0.412775,5.01996,0.623009
2007-08-30,33.3,63.07,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,4.329,28.971,17.196242889275617,17.196242889275617,11.7748,16.1038,0,1.05,5.01996,0.623009,1,1,5.01996,0
2007-08-31,10.68,70.51,4.78092,2.39046,0,0,2.39046,0,0,2.39046,5.01996,5.01996,5.01996,92.5586,20.4209,4.08417,1.3884,9.2916,1.610298691525646,1.610298691525646,7.6813,9.0697,0,1.05,5.01996,0,1,1,5.01996,0
2007-09-01,1.26,70.19,4.37583,2.18792,1.75033,0,2.18792,1.75033,0,3.93825,4.59462,4.59462,4.59462,91.9587,22.2109,4.44217,0.1638,1.0962,0.5321554041638042,0,1.0962,1.26,0,1.05,4.59462,0,1,1,4.59462,3.33463
2007-09-02,2.6,72.55,4.37583,2.18792,1.75033,0,2.18792,1.75033,0,3.93825,4.59462,4.59462,4.59462,91.9587,22.2109,4.44217,0.338,2.262,0.1666085731717192,0,2.262,2.6,0,1.05,4.59462,3.33463,1,1,4.59462,5.32925
2007-09-03,2.38,50.22,4.37583,2.18792,1.75033,0,2.18792,1.75033,0,3.93825,4.59462,4.59462,4.59462,81.2348,58.6739,11.7348,0.3094,2.0706,1.774400933941392,0,2.0706,2.38,0,1.05,4.59462,5.32925,1,1,4.59462,7.54387
2007-09-04,0,16.92,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.59462,7.54387,1,1,4.59462,12.1385
2007-09-05,0.39,6.63,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.0507,0.3393,5.715550977609699,0,0.3393,0.39,0,1.05,4.59462,12.1385,2,0.917377,4.24722,15.9957
2007-09-06,1.68,7.05,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.2184,1.4616,5.033085126062886,0,1.4616,1.68,0,1.05,4.59462,15.9957,2,0.679276,3.65984,17.9756
2007-09-07,0,4.45,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.59462,17.9756,2,0.557064,2.5595,20.5351
2007-09-08,0.46,2.53,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.0598,0.4002,5.677148878155985,0,0.4002,0.46,0,1.05,4.59462,20.5351,2,0.39907,2.11001,22.1851
2007-09-09,1.06,3.59,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.1378,0.9222,5.354474218468334,0,0.9222,1.06,0,1.05,4.59462,22.1851,2,0.297218,2.11055,23.2356
2007-09-10,1.3,4.5,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.169,1.131,5.2286263683997145,0,1.131,1.3,0,1.05,4.59462,23.2356,2,0.232369,2.06557,24.0012
2007-09-11,0,2.82,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.59462,24.0012,2,0.185112,0.850519,24.8517
2007-09-12,0.07,2.89,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.0091,0.0609,5.893138042810061,0,0.0609,0.07,0,1.05,4.59462,24.8517,2,0.132611,0.670013,25.4517
2007-09-13,1.46,3.89,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.1898,1.2702,5.145740050295562,0,1.2702,1.46,0,1.05,4.59462,25.4517,2,0.0955727,1.75958,25.7513
2007-09-14,2.13,4.96,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.2769,1.8531,4.807352111131688,0,1.8531,2.13,0,1.05,4.59462,25.7513,2,0.0770798,2.31997,25.9413
2007-09-15,19.27,22.93,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,2.5051,16.7649,0.174177930243214,0,16.7649,19.27,0,1.05,4.59462,25.9413,2,0.0653531,4.59462,11.2659
2007-09-16,17.44,40.37,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,81.2348,58.6739,11.7348,2.2672,15.1728,0.5055917828205625,0.5055917828205625,14.6672,16.9344,0,1.05,4.59462,11.2659,2,0.97124,4.59462,0
2007-09-17,31.7,72,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,91.9587,22.2109,4.44217,4.121,27.579,15.019383035267467,15.019383035267467,12.5596,16.6806,0,1.05,4.59462,0,1,1,4.59462,0
2007-09-18,20.09,90.63,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,91.9587,22.2109,4.44217,2.6117,17.4783,6.467591115591777,6.467591115591777,11.0107,13.6224,0,1.05,4.59462,0,1,1,4.59462,0
2007-09-19,13.97,102.47,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,91.9587,22.2109,4.44217,1.8161,12.1539,2.8602159825943025,2.8602159825943025,9.29368,11.1098,0,1.05,4.59462,0,1,1,4.59462,0
2007-09-20,2.86,86.06,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,91.9587,22.2109,4.44217,0.3718,2.4882,0.12134889837813644,0,2.4882,2.86,0,1.05,4.59462,0,1,1,4.59462,1.73462
2007-09-21,5.31,73.93,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,91.9587,22.2109,4.44217,0.6903,4.6197,0.032632930015241195,0.032632930015241195,4.58707,5.27737,0,1.05,4.59462,1.73462,1,1,4.59462,1.05188
2007-09-22,2.58,44.81,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,81.2348,58.6739,11.7348,0.3354,2.2446,1.692477182357241,0,2.2446,2.58,0,1.05,4.59462,1.05188,1,1,4.59462,3.06651
2007-09-23,0.02,24.74,4.37583,3.50067,1.75033,0,3.50067,1.75033,0,5.251,0,4.59462,4.59462,68.1607,118.649,23.7297,0.0026,0.0174,5.921189024483392,0,0.0174,0.02,0,1.05,4.59462,3.06651,1,1,4.59462,7.64113
2007-09-24,0,10.77,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.59462,7.64113,1,1,4.59462,12.2358
2007-09-25,0,7.91,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.59462,12.2358,2,0.911373,4.18742,16.4232
2007-09-26,0.14,2.74,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,68.1607,118.649,23.7297,0.0182,0.1218,5.854004609915193,0,0.1218,0.14,0,1.05,4.59462,16.4232,2,0.65289,3.04838,19.3316
2007-09-27,0,0.16,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.59462,19.3316,2,0.473361,2.17491,21.5065
2007-09-28,0.09,0.23,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,68.1607,118.649,23.7297,0.0117,0.0783,5.881940652481018,0,0.0783,0.09,0,1.05,4.59462,21.5065,2,0.339107,1.61755,23.034
2007-09-29,1.15,1.38,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,68.1607,118.649,23.7297,0.1495,1.0005,5.307067064500923,0,1.0005,1.15,0,1.05,4.59462,23.034,2,0.244814,1.99329,23.8773
2007-09-30,35.44,36.82,4.37583,3.50067,3.50067,0,3.50067,3.50067,0,7.00133,0,0,4.59462,81.2348,58.6739,11.7348,4.6072,30.8328,6.8213590997170455,6.8213590997170455,24.0114,28.6186,0,1.05,4.59462,23.8773,2,0.192759,4.59462,0
2007-10-01,2.82,39.5,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,81.2348,58.6739,11.7348,0.3666,2.4534,1.5971602075892068,0,2.4534,2.82,0,1.05,4.54348,0,1,1,4.54348,1.72348
2007-10-02,2.12,41.62,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,81.2348,58.6739,11.7348,0.2756,1.8444,1.8843382856602293,0,1.8444,2.12,0,1.05,4.54348,1.72348,1,1,4.54348,4.14696
2007-10-03,0.11,41.64,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,81.2348,58.6739,11.7348,0.0143,0.0957,2.8722214906661536,0,0.0957,0.11,0,1.05,4.54348,4.14696,1,1,4.54348,8.58044
2007-10-04,0.05,40.54,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,81.2348,58.6739,11.7348,0.0065,0.0435,2.905652780902236,0,0.0435,0.05,0,1.05,4.54348,8.58044,1,1,4.54348,13.0739
2007-10-05,0.61,5.71,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0.0793,0.5307,5.59539362186221,0,0.5307,0.61,0,1.05,4.54348,13.0739,2,0.859635,3.99136,16.4553
2007-10-06,1.08,3.97,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0.1404,0.9396,5.343917030065667,0,0.9396,1.08,0,1.05,4.54348,16.4553,2,0.650909,3.33441,18.7097
2007-10-07,0,1.85,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,18.7097,2,0.511748,2.32512,21.0348
2007-10-08,0,1.74,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,21.0348,2,0.368222,1.67301,22.7078
2007-10-09,0,1.69,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,22.7078,2,0.26495,1.2038,23.9116
2007-10-10,0,1.08,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,23.9116,2,0.190642,0.866177,24.7778
2007-10-11,0,0,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,24.7778,2,0.137174,0.623247,25.401
2007-10-12,0,0,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,25.401,2,0.098702,0.44845,25.8495
2007-10-13,3.25,3.25,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0.4225,2.8275,4.272424869995485,0,2.8275,3.25,0,1.05,4.54348,25.8495,2,0.0710199,3.34186,25.9413
2007-10-14,0,3.25,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,25.9413,2,0.0653493,0.296913,26.2383
2007-10-15,0,3.25,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,26.2383,2,0.0470213,0.213641,26.4519
2007-10-16,0,3.25,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,26.4519,2,0.0338337,0.153723,26.6056
2007-10-17,0,3.25,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0,0,5.93243244130332,0,0,0,0,1.05,4.54348,26.6056,2,0.0243446,0.110609,26.7162
2007-10-18,4.8,4.8,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0.624,4.176,3.593447184935179,0,4.176,4.8,0,1.05,4.54348,26.7162,2,0.0175169,4.54348,26.4597
2007-10-19,0.22,5.02,4.32712,3.4617,3.4617,0,3.4617,3.4617,0,6.9234,0,0,4.54348,68.1607,118.649,23.7297,0.0286,0.1914,5.809477331562181,0,0.1914,0.22,0,1.05,4.54348,26.4597,2,0.0333515,0.364195,26.6039
2007-10-20,3.64,8.66,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,68.1607,118.649,23.7297,0.4732,3.1668,4.094984460920313,0,3.1668,3.64,0,1.05,4.54348,26.6039,2,0.0244506,3.66209,26.626
2007-10-21,5.43,14.09,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,68.1607,118.649,23.7297,0.7059,4.7241,3.337157117524668,0,4.7241,5.43,0,1.05,4.54348,26.626,2,0.023087,4.54348,25.7395
2007-10-22,25.56,39.65,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,81.2348,58.6739,11.7348,3.3228,22.2372,2.636401125021563,2.636401125021563,19.6008,22.9236,0,1.05,4.54348,25.7395,2,0.0778105,4.54348,7.35935
2007-10-23,21.88,56.73,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,91.9587,22.2109,4.44217,2.8444,19.0356,7.6693038966519085,7.6693038966519085,11.3663,14.2107,0,1.05,4.54348,7.35935,1,1,4.54348,0
2007-10-24,5.74,62.25,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,91.9587,22.2109,4.44217,0.7462,4.9938,0.0716482845247181,0.0716482845247181,4.92215,5.66835,0,1.05,4.54348,0,1,1,4.54348,0
2007-10-25,32.98,91.59,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,91.9587,22.2109,4.44217,4.2874,28.6926,16.047855506954047,16.047855506954047,12.6447,16.9321,0,1.05,4.54348,0,1,1,4.54348,0
2007-10-26,9.85,96.01,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,91.9587,22.2109,4.44217,1.2805,8.5695,1.058870060912443,1.058870060912443,7.51063,8.79113,0,1.05,4.54348,0,1,1,4.54348,0
2007-10-27,14.15,84.6,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,91.9587,22.2109,4.44217,1.8395,12.3105,2.9525624823727177,2.9525624823727177,9.35794,11.1974,0,1.05,4.54348,0,1,1,4.54348,0
2007-10-28,1.4,64.12,4.32712,4.54348,3.4617,0,4.54348,3.4617,0,8.00518,0,0,4.54348,91.9587,22.2109,4.44217,0.182,1.218,0.48280878604145955,0,1.218,1.4,0,1.05,4.54348,0,1,1,4.54348,3.14348
2007-10-29,42.31,100.69,4.32712,4.54348,5.19255,0,4.54348,5.19255,0,9.73603,0,0,4.54348,91.9587,22.2109,4.44217,5.5003,36.8097,23.868237212343274,23.868237212343274,12.9415,18.4418,0,1.05,4.54348,3.14348,1,1,4.54348,0
2007-10-30,88.43,156.14,4.32712,4.54348,5.19255,0,4.54348,5.19255,0,9.73603,0,0,4.54348,91.9587,22.2109,4.44217,11.4959,76.9341,66.42224430637403,66.42224430637403,10.5119,22.0078,0,1.05,4.54348,0,1,1,4.54348,0
2007-10-31,9.62,155.91,4.32712,4.54348,5.19255,0,4.54348,5.19255,0,9.73603,0,0,4.54348,91.9587,22.2109,4.44217,1.2506,8.3694,0.9788676646307287,0.9788676646307287,7.39053,8.64113,0,1.05,4.54348,0,1,1,4.54348,0
2007-11-01,19.67,161.43,4.32094,4.53699,5.18513,0,4.53699,5.18513,0,9.72211,0,0,4.53699,91.9587,22.2109,4.44217,2.5571,17.1129,6.193773106376206,6.193773106376206,10.9191,13.4762,0,1.05,4.53699,0,1,1,4.53699,0
2007-11-02,3.55,163.58,4.32094,4.53699,5.18513,0,4.53699,5.18513,0,9.72211,0,0,4.53699,91.9587,22.2109,4.44217,0.4615,3.0885,0.037336775915547994,0,3.0885,3.55,0,1.05,4.53699,0,1,1,4.53699,0.986986
2007-11-03,2.08,123.35,4.32094,4.53699,5.18513,0,4.53699,5.18513,0,9.72211,0,0,4.53699,91.9587,22.2109,4.44217,0.2704,1.8096,0.28111968891453987,0,1.8096,2.08,0,1.05,4.53699,0.986986,1,1,4.53699,3.44397
2007-11-04,4.32,39.24,4.32094,4.53699,5.18513,0,4.53699,5.18513,0,9.72211,0,0,4.53699,81.2348,58.6739,11.7348,0.5616,3.7584,1.0725690899714972,0,3.7584,4.32,0,1.05,4.53699,3.44397,1,1,4.53699,3.66096
2007-11-05,2.46,32.08,4.32094,4.53699,5.18513,0,4.53699,5.18513,0,9.72211,0,0,4.53699,68.1607,118.649,23.7297,0.3198,2.1402,4.645783796413773,0,2.1402,2.46,0,1.05,4.53699,3.66096,1,1,4.53699,5.73795
2007-11-06,1.4,13.81,4.32094,4.53699,5.18513,0,4.53699,5.18513,0,9.72211,0,0,4.53699,68.1607,118.649,23.7297,0.182,1.218,5.176727856262921,0,1.218,1.4,0,1.05,4.53699,5.73795,1,1,4.53699,8.87493
