Date,Year,Month,Tmin,Tmax,Tmean,Rain,Days,ETom,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,RG_days_Chilli,RG_days_Tobacco,RG_days_Pulses,Irr_Area_Chilli,Rainfed_Area_Chilli,Irr_Area_Tobacco,Rainfed_Area_Tobacco,Irr_Area_Pulses,Rainfed_Area_Pulses,Qom,Qom(m^3),GWnrm_plot 1,GWnrm_plot 2,GWnrm_plot 3,GWnrm_Fallow,Recharge,IWR_Chilli,AE_soil_Chilli,AE_crop_Chilli,IWR_Tobacco,AE_soil_Tobacco,AE_crop_Tobacco,IWR_Pulses,AE_soil_Pulses,AE_crop_Pulses,AE_soil_Fallow,IWR_Chilli_Chilli,AE_soil_Chilli_soil_Chilli,AE_crop_Chilli_crop_Chilli,IWR_Tobacco_Tobacco,AE_soil_Tobacco_soil_Tobacco,AE_crop_Tobacco_crop_Tobacco,IWR_Pulses_Pulses,AE_soil_Pulses_soil_Pulses,AE_crop_Pulses_crop_Pulses,Irrigation_eff_Chilli,Irr_water_need_Chilli,Irrigation_eff_Tobacco,Irr_water_need_Tobacco,Irrigation_eff_Pulses,Irr_water_need_Pulses,Irr_water_need,Total Irrigated Area,Total Rainfed Area,Residual_storage,Accumulated_natural_recharge,Potential_ET,Canal_supply,IWR_after_canal,Potential_recharge,Domestic_need,Other_need,GW_need,SW_need,SW_abstracted,value_after_subtracting_domestic_SW_use,Value after Rejected Recharge,Storage,all_req_met,Actual_Recharge,Actual_ET,Actual_IWR,Runoff_captured,Runoff_left_after_storage,Runoff in GW recharge str,added_monthly_recharge,Cumulative_storage_monthly,GW_abstracted,Cumulative_left_after_domestic_abstraction,GW_extracted,Cumulative_left_after_crop_abstraction,Rejected_recharge,GW_left_after_rejected_recharge,Captured Runoff in m³,Actual_Recharge_mm,Runoff in GW recharge str_mm,Captured Runoff in m³_mm,Rejected_recharge_mm,Percent_Irr_Water_Req_Fulfilled,Irr_CWR_met_Chilli,Rainfed_CWR_met_Chilli,%Irr_CWR_met_Chilli,%Rainfed_CWR_met_Chilli,Irr_CWR_met_Tobacco,Rainfed_CWR_met_Tobacco,%Irr_CWR_met_Tobacco,%Rainfed_CWR_met_Tobacco,Irr_CWR_met_Pulses,Rainfed_CWR_met_Pulses,%Irr_CWR_met_Pulses,%Rainfed_CWR_met_Pulses,runoff to recharge,final_ro,Final_Runoff,Final_Recharge,ET_Biological,Final_ET
1999-06-30,Year2,6,25.9,36.2,31.06,31.0479,30,170.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0479,0,0,31.0479,0,0,31.0479,0,31.0527,0,31.0479,0,0,31.0479,0,0,31.0479,0,0,0,0,0,0,0,0,0,0,4.53852e+06,0,7692.91,0,0,40950,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,4.53852e+06,24462,4.51406e+06,0,4.51406e+06,0,4.51406e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,31.0496,31.047911442
1999-07-31,Year2,7,25.4,34.7,30.05,100.119,31,164.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.813031445909907,996473,0,0,0,0,0,0,66.9736,0,0,66.9736,0,0,66.9736,0,85.1902,0,66.9736,0,0,66.9736,0,0,66.9736,0,0,0,0,0,0,0,0,0,0,4.51406e+06,0,7397.46,0,0,40950,41664,465,25277.4,16851.6,16851.6,979621,996473,521550,1,40950,7397.46,0,521550,458071,458071,499021,5.01308e+06,25277.4,4.9878e+06,0,4.9878e+06,0,4.9878e+06,979621,0.608741,6.80944,14.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41818,0.2505069124423951,0.2505069124423951,7.41818,73.3578,92.45077755369913
1999-08-31,Year2,8,24.9,33.5,29.18,117.664,31,154.224,77.1119,0,0,77.1119,0,0,31,0,0,712,0,0,0,0,0,12.679493925414452,852950,0,0,0,11.6533,4.08402,38.0861,58.7575,39.0258,0,58.7575,0,0,58.7575,0,86.4838,38.0861,58.7575,39.0258,0,58.7575,0,0,58.7575,0,0.790214,343164,0,0,0,0,343164,712,0,4.9878e+06,274732,6940.07,0,343164,40950,41664,465,25277.4,16851.6,16851.6,836098,852950,521550,1,40950,6940.07,343164,48347.5,787750,787750,828700,6.09124e+06,25277.4,6.06596e+06,0,6.06596e+06,0,6.06596e+06,836098,0.608741,11.7103,12.429,0,1,77.1119,39.0258,1,0.506093,0,0,0,0,0,0,0,0,12.319,0.2505069124423951,0.2505069124423951,16.403,73.2977,101.01015866995553
1999-09-30,Year2,9,24.8,33.2,29.04,62.2579,30,140.975,108.551,69.5477,0,108.551,69.5477,0,30,30,0,712,0,1600,280,0,0,0,0,0,0,0,0,0,64.944,4.07611,43.6068,32.2417,26.0702,37.3059,0,51.858,0,62.5171,64.944,4.07611,43.6068,32.2417,26.0702,37.3059,0,51.858,0,0.790214,585159,0.596672,864575,0,0,1.44973e+06,2312,280,6.06596e+06,0,6343.88,0,1.44973e+06,40950,40320,450,24462,16308,0,0,0,130496,0,3569.62,552.996,126373,0,0,0,3569.62,6.06953e+06,24462,6.04507e+06,1.32336e+06,4.7217e+06,0,4.7217e+06,0,0.053064,0,0,0,1,108.551,43.6068,1,0.401718,69.5477,37.3059,1,0.536408,0,0,0,0,0.053064,0.0,0.0,0.053064,58.8363,62.204830760671214
1999-10-31,Year2,10,23.9,31.9,27.88,172.751,31,128.97,115.657,108.168,0,115.657,108.168,0,31,31,0,712,0,1600,280,0,0,23.388385972211932,1.57334e+06,0,4.56999,0,22.5509,9.39453,33.042,0,82.615,3.40919,0,104.759,0,99.3165,0,126.344,33.042,0,82.615,3.40919,0,104.759,0,99.3165,0,0.790214,297715,0.596672,91418.8,0,0,389134,2312,280,4.7217e+06,631970,5803.65,0,389134,40950,41664,465,25277.4,16851.6,16851.6,1.55649e+06,1.57334e+06,521550,1,40950,5803.65,389134,521550,1.03494e+06,1.03494e+06,1.07589e+06,6.42956e+06,25277.4,6.40428e+06,0,6.40428e+06,0,6.40428e+06,1.55649e+06,0.608741,15.3848,23.1379,0,1,115.657,82.615,1,0.714311,108.168,104.759,1,0.968483,0,0,0,0,15.9935,0.2505069124424004,0.2505069124424004,25.3881,108.501,147.11238781446664
1999-11-30,Year2,11,21.2,31.4,26.34,33.8057,30,122.561,128.689,147.073,58.2164,128.689,147.073,58.2164,30,30,23,712,0,1600,280,0,1150,0,0,0,0,0,0,0,62.4292,0,66.2598,39.0306,0,108.043,13.4465,10.5632,44.7699,37.2057,62.4292,0,66.2598,39.0306,0,108.043,13.4465,10.5632,44.7699,0.790214,562500,0.596672,1.04662e+06,0,0,1.60912e+06,2312,1430,6.40428e+06,0,5515.24,0,1.60912e+06,40950,40320,450,24462,16308,0,0,0,85662.4,0,2118.81,285.366,83258.2,0,0,0,2118.81,6.4064e+06,24462,6.38194e+06,1.52586e+06,4.85608e+06,0,4.85608e+06,0,0.0314971,0,0,0,1,128.689,66.2598,1,0.514883,147.073,108.043,1,0.734618,58.2164,44.7699,1,0.769026,0.0314971,0.0,0.0,0.0314971,67.5314,33.7741835143602
1999-12-31,Year2,12,18.2,30.2,24.22,2.61692,31,122.467,128.59,101.134,123.059,128.59,101.134,123.059,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,89.8861,0,38.704,61.14,0,39.9939,19.0891,0,103.97,6.38789,89.8861,0,38.704,61.14,0,39.9939,19.0891,0,103.97,0.790214,809893,0.596672,1.63949e+06,0,0,2.44939e+06,2312,1430,4.85608e+06,0,5511,0,2.44939e+06,40950,41664,465,25277.4,16851.6,0,0,0,1.45519e-11,0,2.38757e-13,3.21316e-14,1.4281e-11,0,0,0,2.38757e-13,4.85608e+06,25277.4,4.8308e+06,2.44939e+06,2.38141e+06,0,2.38141e+06,0,3.54924e-18,0,0,0,1,128.59,38.704,1,0.300988,101.134,39.9939,1,0.395455,123.059,103.97,1,0.844879,3.54924e-18,0.0,0.0,3.54924e-18,40.8278,2.6169173050000003
2000-01-31,Year3,1,18.7,31.5,25.1,0.05,31,133.509,136.696,20.6724,18.0884,136.696,20.6724,18.0884,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,107.894,0,28.8023,13.6128,0.05,7.05959,8.15248,0.05,9.93589,0.0504844,107.894,0,28.8023,13.6128,0.05,7.05959,8.15248,0.05,9.93589,0.790214,972148,0.596672,365033,0,0,1.33718e+06,2312,1430,2.38141e+06,0,6007.92,0,1.33718e+06,40950,41664,465,25277.4,16851.6,0,0,0,-1.61559e-27,0,-4.77974e-29,-7.01253e-30,-1.56078e-27,0,0,0,-4.77974e-29,2.38141e+06,25277.4,2.35614e+06,1.33718e+06,1.01895e+06,0,1.01895e+06,0,-7.10531e-34,0,0,0,1,136.696,28.8023,1,0.210703,20.6724,7.05959,1,0.341498,18.0884,9.93589,1,0.549297,-7.10531e-34,0.0,0.0,0,7.89081,0.05
2000-02-29,Year3,2,21.8,32.3,27.05,105.6,29,130.378,91.1749,0,0,91.1749,0,0,25,0,0,712,0,0,0,0,0,24.611245371683413,1.6556e+06,0,0,0,18.8846,6.6183,54.5132,5.98059,36.6617,0,33.0936,0,0,33.0936,0,43.2853,54.5132,5.98059,36.6617,0,33.0936,0,0,33.0936,0,0.790214,491176,0,0,0,0,491176,712,0,1.01895e+06,445213,5867.02,0,491176,40950,38976,435,23646.6,15764.4,15764.4,1.63983e+06,1.6556e+06,521550,0,39698.5,5687.71,476164,521550,1.11828e+06,1.0368e+06,1.0765e+06,2.54067e+06,23646.6,2.51702e+06,15011.7,2.50201e+06,0,2.50201e+06,1.55835e+06,0.590136,15.4125,23.1656,0,1,91.1749,36.6617,1,0.402103,0,0,0,0,0,0,0,0,16.0027,1.4456440635222698,1.4456440635222698,22.621,37.8455,81.5334040076994
2000-03-31,Year3,3,22.4,35.6,28.99,0,31,179.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50201e+06,0,8072.42,0,0,40950,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,2.50201e+06,25277.4,2.47673e+06,0,2.47673e+06,0,2.47673e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.59524,0.0
2000-04-30,Year3,4,26.3,39,32.62,9.67,30,194.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,9.67,0,0,9.67,0,9.67001,0,9.67,0,0,9.67,0,0,9.67,0,0,0,0,0,0,0,0,0,0,2.47673e+06,0,8731.33,0,0,40950,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,2.47673e+06,24462,2.45227e+06,0,2.45227e+06,0,2.45227e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9.67,9.67
2000-05-31,Year3,5,27.3,39.5,33.36,50.5,31,202.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107051022396257,74471.3,0,0,0,0,0,0,38.7916,0,0,38.7916,0,0,38.7916,0,49.3929,0,38.7916,0,0,38.7916,0,0,38.7916,0,0,0,0,0,0,0,0,0,0,2.45227e+06,0,9116.11,0,0,40950,41664,465,25277.4,16851.6,16851.6,57619.7,74471.3,57619.7,1,40950,9116.11,0,57619.7,0,0,40950,2.49322e+06,25277.4,2.46794e+06,0,2.46794e+06,0,2.46794e+06,57619.7,0.608741,0,0.856544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608741,0.2505069124423964,0.2505069124423964,0.608741,42.5069,49.64075219265646
2000-06-30,Year3,6,25.5,34.4,29.97,132.53,30,155.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91377421202978,1.67595e+06,0,0,0,0,0,0,63.9247,0,0,63.9247,0,0,63.9247,0,91.0992,0,63.9247,0,0,63.9247,0,0,63.9247,0,0,0,0,0,0,0,0,0,0,2.46794e+06,0,6991.48,0,0,40950,40320,450,24462,16308,16308,1.65964e+06,1.67595e+06,521550,1,40950,6991.48,0,513996,1.14565e+06,1.0368e+06,1.07775e+06,3.54569e+06,24462,3.52123e+06,0,3.52123e+06,0,3.52123e+06,1.5508e+06,0.608741,15.4125,23.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0213,1.8604608624349197,1.8604608624349197,16.0213,73.4483,114.64828151901298
2000-07-31,Year3,7,24.7,32.7,28.71,154.36,31,148.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.32747577960359,4.52912e+06,0,5.29179,0,18.67,8.26997,0,47.3874,0,0,76.7307,0,0,61.7002,0,84.3321,0,47.3874,0,0,76.7307,0,0,61.7002,0,0,0,0,0,0,0,0,0,0,3.52123e+06,556321,6668.84,0,0,40950,41664,465,25277.4,16851.6,16851.6,4.51227e+06,4.52912e+06,521550,1,40950,6668.84,0,47941.5,4.46433e+06,1.0368e+06,1.07775e+06,5.1553e+06,25277.4,5.13002e+06,0,5.13002e+06,0,5.13002e+06,1.08474e+06,0.608741,15.4125,16.1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0213,51.20228658613095,51.20228658613095,24.2912,72.7678,78.86648912071232
2000-08-31,Year3,8,24.2,32,28.06,343.52,31,143.374,71.687,0,0,71.687,0,0,31,0,0,712,0,0,0,0,0,167.18934710021762,1.12468e+07,5.83573,29.7559,29.7498,29.7559,26.7984,16.1683,102.265,55.5188,0,133.023,0,0,133.013,0,133.023,16.1683,102.265,55.5188,0,133.023,0,0,133.013,0,0.790214,145679,0,0,0,0,145679,712,0,5.13002e+06,1.80273e+06,6451.83,0,145679,40950,41664,465,25277.4,16851.6,16851.6,1.123e+07,1.12468e+07,521550,1,40950,6451.83,145679,47618.8,1.11824e+07,1.0368e+06,1.07775e+06,8.0105e+06,25277.4,7.98522e+06,0,7.98522e+06,0,7.98522e+06,1.08442e+06,0.608741,15.4125,16.1204,0,1,71.687,55.5188,1,0.77446,0,0,0,0,0,0,0,0,16.0213,151.06895401942873,151.06895401942873,42.8196,136.081,149.63140533582856
2000-09-30,Year3,9,24.7,33.6,29.15,69.15,30,145.451,111.997,71.7557,0,111.997,71.7557,0,30,30,0,712,0,1600,280,0,0,0,0,0,0,0,0,0,35.0795,8.66151,76.9176,31.0088,45.7725,40.747,0,72.7236,0,72.7236,35.0795,8.66151,76.9176,31.0088,45.7725,40.747,0,72.7236,0,0.790214,316074,0.596672,831512,0,0,1.14759e+06,2312,280,7.98522e+06,0,6545.29,0,1.14759e+06,40950,40320,450,24462,16308,0,0,0,328469,0,11255.1,1798.98,315415,0,0,0,11255.1,7.99648e+06,24462,7.97202e+06,832172,7.13984e+06,0,7.13984e+06,0,0.167313,0,0,0,1,111.997,76.9176,1,0.686782,71.7557,40.747,1,0.567857,0,0,0,0,0.167313,0.0,0.0,0.167313,78.8144,68.98268729340397
2000-10-31,Year3,10,23.3,32.9,28.11,100.85,31,141.991,127.334,119.089,0,127.334,119.089,0,31,31,0,712,0,1600,280,0,0,0.44469584771654874,29914.7,0,0,4.34684,4.34684,2.3911,2.28896,0,125.045,5.51269,0,113.576,0,105.181,0,105.181,2.28896,0,125.045,5.51269,0,113.576,0,105.181,0,0.790214,20624,0.596672,147825,0,0,168449,2312,280,7.13984e+06,160849,6389.59,0,168449,40950,41664,465,25277.4,16851.6,13063.1,16851.6,29914.7,16851.6,0,3197.91,498.983,13154.7,16851.6,0,0,3197.91,7.30389e+06,25277.4,7.27861e+06,155294,7.12332e+06,0,7.12332e+06,16851.6,0.0475385,0,0.250507,0,1,127.334,125.045,1,0.982024,119.089,113.576,1,0.95371,0,0,0,0,0.0475385,0.19418893527415237,0.19418893527415237,2.43864,110.375,98.21717223265165
2000-11-30,Year3,11,21.1,31.5,26.3,53.31,30,123.645,129.827,148.373,58.7311,129.827,148.373,58.7311,30,30,23,712,0,1600,280,0,1150,0,0,0,0,0,0,0,49.3759,0,80.4509,56.3513,0,92.0221,13.7341,18.4335,44.997,42.4371,49.3759,0,80.4509,56.3513,0,92.0221,13.7341,18.4335,44.997,0.790214,444887,0.596672,1.51108e+06,0,0,1.95597e+06,2312,1430,7.12332e+06,0,5564,0,1.95597e+06,40950,40320,450,24462,16308,0,0,0,1.81899e-12,0,3.71976e-14,5.05415e-15,1.77674e-12,0,0,0,3.71976e-14,7.12332e+06,24462,7.09886e+06,1.95597e+06,5.14289e+06,0,5.14289e+06,0,5.5296e-19,0,0,0,1,129.827,80.4509,1,0.619679,148.373,92.0221,1,0.620206,58.7311,44.997,1,0.766152,5.5296e-19,0.0,0.0,5.5296e-19,67.5071,53.31
2000-12-31,Year3,12,17.6,29.9,23.74,20.5532,31,122.572,128.7,101.221,123.165,128.7,101.221,123.165,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,63.5128,0,65.1875,42.5118,0,58.7088,5.1484,0,118.016,32.8238,63.5128,0,65.1875,42.5118,0,58.7088,5.1484,0,118.016,0.790214,572264,0.596672,1.13997e+06,0,0,1.71224e+06,2312,1430,5.14289e+06,0,5515.73,0,1.71224e+06,40950,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,5.14289e+06,25277.4,5.11761e+06,1.71224e+06,3.40537e+06,0,3.40537e+06,0,0,0,0,0,1,128.7,65.1875,1,0.506506,101.221,58.7088,1,0.580009,123.165,118.016,1,0.958199,0,0.0,0.0,0,62.2768,20.553182958
2001-01-31,Year4,1,18.4,30.5,24.49,9.27498,31,127.962,131.016,19.8134,17.3367,131.016,19.8134,17.3367,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,91.911,0,39.1051,9.23069,0.984211,10.5827,5.15318,0,12.1836,9.27938,91.911,0,39.1051,9.23069,0.984211,10.5827,5.15318,0,12.1836,0.790214,828138,0.596672,247525,0,0,1.07566e+06,2312,1430,3.40537e+06,0,5758.27,0,1.07566e+06,40950,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,3.40537e+06,25277.4,3.3801e+06,1.07566e+06,2.30443e+06,0,2.30443e+06,0,0,0,0,0,1,131.016,39.1051,1,0.298476,19.8134,10.5827,1,0.534119,17.3367,12.1836,1,0.70276,0,0.0,0.0,0,14.2918,9.274979146
2001-02-28,Year4,2,19.9,34.3,27.14,0.867377,28,147.714,106.987,0,0,106.987,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,83.2527,0,23.7346,0,0.867377,0,0,0.867377,0,0.868456,83.2527,0,23.7346,0,0.867377,0,0,0.867377,0,0.790214,750125,0,0,0,0,750125,712,0,2.30443e+06,0,6647.14,0,750125,40950,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,2.30443e+06,22831.2,2.2816e+06,750125,1.53148e+06,0,1.53148e+06,0,0,0,0,0,1,106.987,23.7346,1,0.221845,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.69391,0.867376765
2001-03-31,Year4,3,23.8,36.3,30.07,4.10459,31,178.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10459,0,0,4.10459,0,0,4.10459,0,4.10459,0,4.10459,0,0,4.10459,0,0,4.10459,0,0,0,0,0,0,0,0,0,0,1.53148e+06,0,8036.78,0,0,40950,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,1.53148e+06,25277.4,1.5062e+06,0,1.5062e+06,0,1.5062e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.10459,4.104594841
2001-04-30,Year4,4,25.7,36.9,31.31,67.7212,30,177.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.474201890631075,1.98273e+06,0,0,0,0,0,0,19.8148,0,0,19.8148,0,0,19.8148,0,38.2299,0,19.8148,0,0,19.8148,0,0,19.8148,0,0,0,0,0,0,0,0,0,0,1.5062e+06,0,7986.47,0,0,40950,40320,450,24462,16308,16308,1.96642e+06,1.98273e+06,521550,1,40950,7986.47,0,521550,1.44487e+06,1.0368e+06,1.07775e+06,2.58395e+06,24462,2.55949e+06,0,2.55949e+06,0,2.55949e+06,1.55835e+06,0.608741,15.4125,23.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0213,6.308600582469932,6.308600582469932,16.0213,26.2686,45.391319748977956
2001-05-31,Year4,5,28.7,41.1,34.88,9.57678,31,210.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57678,0,0,9.57678,0,0,9.57678,0,9.59384,0,9.57678,0,0,9.57678,0,0,9.57678,0,0,0,0,0,0,0,0,0,0,2.55949e+06,0,9463.59,0,0,40950,41664,465,25277.4,16851.6,0,0,0,472614,1,40950,9463.59,0,0,0,0,40950,2.60044e+06,25277.4,2.57516e+06,0,2.57516e+06,0,2.57516e+06,0,0.608741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608741,0.0,0.0,0.608741,9.58276,8.968034347498856
2001-06-30,Year4,6,26.9,36.7,31.8,38.1844,30,169.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3734,0,0,32.3734,0,0,32.3734,0,38.1815,0,32.3734,0,0,32.3734,0,0,32.3734,0,0,0,0,0,0,0,0,0,0,2.57516e+06,0,7617.52,0,0,40950,40320,450,24462,16308,0,0,0,422200,1,40950,7617.52,0,0,0,0,40950,2.61611e+06,24462,2.59165e+06,0,2.59165e+06,0,2.59165e+06,0,0.608741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608741,0.0,0.0,0.608741,34.4089,37.57563680809886
2001-07-31,Year4,7,26.4,35.6,30.98,51.0843,31,166.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.224575185154052,418727,0,0,0,0,0,0,27.8821,0,0,27.8821,0,0,27.8821,0,39.4537,0,27.8821,0,0,27.8821,0,0,27.8821,0,0,0,0,0,0,0,0,0,0,2.59165e+06,0,7500.58,0,0,40950,41664,465,25277.4,16851.6,16851.6,401876,418727,521550,1,40950,7500.58,0,147918,253958,253958,294908,2.88656e+06,25277.4,2.86128e+06,0,2.86128e+06,0,2.86128e+06,401876,0.608741,3.7752,5.97407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38395,0.250506912442396,0.250506912442396,4.38395,31.9375,46.449841586798954
2001-08-31,Year4,8,24.9,33.3,29.11,113.127,31,152.193,76.0964,0,0,76.0964,0,0,31,0,0,712,0,0,0,0,0,5.629660831560901,378707,0,0,0,14.2745,5.00265,34.4835,66.4046,41.6129,0,66.4046,0,0,66.4046,0,97.9795,34.4835,66.4046,41.6129,0,66.4046,0,0,66.4046,0,0.790214,310704,0,0,0,0,310704,712,0,2.86128e+06,336529,6848.68,0,310704,40950,41664,465,25277.4,16851.6,16851.6,361856,378707,521550,1,40950,6848.68,310704,48450.6,313405,313405,354355,3.55216e+06,25277.4,3.52689e+06,0,3.52689e+06,0,3.52689e+06,361856,0.608741,4.65891,5.37915,0,1,76.0964,41.6129,1,0.546845,0,0,0,0,0,0,0,0,5.26765,0.250506912442396,0.250506912442396,10.2703,82.6133,102.60591821136171
2001-09-30,Year4,9,24.8,33.8,29.27,166.008,30,146.64,112.912,72.3422,0,112.912,72.3422,0,30,30,0,712,0,1600,280,0,0,17.891568616727017,1.20357e+06,0,1.05396,8.21724,20.9288,9.31897,44.3807,3.35856,68.5317,20.7922,55.2244,51.5499,0,86.1232,0,100.84,44.3807,3.35856,68.5317,20.7922,55.2244,51.5499,0,86.1232,0,0.790214,399880,0.596672,557552,0,0,957432,2312,280,3.52689e+06,626887,6598.78,0,957432,40950,40320,450,24462,16308,16308,1.18726e+06,1.20357e+06,521550,0,21251.6,3424.54,496874,358502,828756,828756,850007,5.00378e+06,24462,4.97932e+06,460558,4.51876e+06,0,4.51876e+06,1.18726e+06,0.315915,12.3198,17.6491,0,1,112.912,68.5317,1,0.606946,72.3422,51.5499,1,0.712585,0,0,0,0,12.6358,0.2424260442990942,0.2424260442990942,21.9547,96.2608,143.81087333461235
2001-10-31,Year4,10,23.8,31.5,27.63,281.983,31,125.836,112.847,105.54,0,112.847,105.54,0,31,31,0,712,0,1600,280,0,0,105.47333531934206,7.09519e+06,22.7342,93.3554,74.6565,74.6565,74.3415,3.42922,0,109.417,0,0,105.54,0,124.791,0,124.791,3.42921,0,109.417,0,0,105.54,0,124.791,0,0.790214,30898,0.596672,0,0,0,30898,2312,280,4.51876e+06,5.00095e+06,5662.63,0,30898,40950,41664,465,25277.4,16851.6,16851.6,7.07834e+06,7.09519e+06,521550,1,40950,5662.63,30898,521550,6.55679e+06,1.0368e+06,1.07775e+06,1.05975e+07,25277.4,1.05722e+07,0,1.05722e+07,2.49978e+06,8.0724e+06,1.55835e+06,0.608741,15.4125,23.1656,37.1604,1,112.847,109.417,1,0.969612,105.54,105.54,1,1,0,0,0,0,16.0213,82.30773401118091,119.4681794667789,53.2023,116.609,109.31286808383012
2001-11-30,Year4,11,22.1,31.1,26.6,105.902,30,115.804,121.594,138.965,55.0069,121.594,138.965,55.0069,30,30,23,712,0,1600,280,0,1150,40.72684819380706,2.7397e+06,0,0,4.35595,4.35595,2.39611,1.69682,0,119.897,13.4037,0,125.561,2.24739,41.7106,52.7596,64.5099,1.69682,0,119.897,13.4037,0,125.561,2.24739,41.7106,52.7596,0.790214,15288.7,0.596672,359426,0,0,374715,2312,1430,8.0724e+06,161187,5211.18,0,374715,40950,40320,450,24462,16308,16308,2.72339e+06,5.23948e+06,521550,1,40950,5211.18,374715,77510.6,2.64588e+06,1.0368e+06,1.07775e+06,9.31134e+06,24462,9.28688e+06,0,9.28688e+06,1.21447e+06,8.0724e+06,1.11431e+06,0.608741,15.4125,16.5647,18.0537,1,121.594,119.897,1,0.986045,138.965,125.561,1,0.903546,55.0069,52.7596,1,0.959144,16.0213,24.162100198981992,42.21583229132044,0.363639,97.2588,63.322616673230925
2001-12-31,Year4,12,18.6,29.6,24.11,23.4372,31,116.946,122.793,96.5748,117.512,122.793,96.5748,117.512,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,50.5894,0,72.204,40.3865,0,56.1883,14.103,0,103.409,23.4897,50.5894,0,72.204,40.3865,0,56.1883,14.103,0,103.409,0.790214,455821,0.596672,1.08298e+06,0,0,1.5388e+06,2312,1430,8.0724e+06,0,5262.57,0,1.5388e+06,40950,41664,465,25277.4,16851.6,0,0,1.21447e+06,521550,0,13474.6,1731.65,506344,420876,-420876,-420876,-407401,7.665e+06,25277.4,7.63972e+06,1.03246e+06,6.60726e+06,0,6.60726e+06,0,0.200307,-6.25652,0,0,1,122.793,72.204,1,0.588012,96.5748,56.1883,1,0.581811,117.512,103.409,1,0.879987,-6.05621,0.0,0.0,0,56.1342,23.437218101
